epoch,lr,loss,iou,val_loss,val_iou
0.0,0.0003,0.5787266569564232,0.6572677393094264,0.33283409611709525,0.7005984233138912
1.0,0.0003,0.300131238740066,0.7344834776583485,0.2824279643585376,0.7571954040298704
2.0,0.0003,0.27454181307844827,0.7559774499144296,0.28093993805516193,0.7504649707438789
3.0,0.0003,0.26206454816279884,0.7673987869896154,0.25768964268572264,0.7694621788603944
4.0,0.0003,0.25200137532317257,0.7779401196175207,0.2601585893602636,0.7703118963320918
